,Tweet,User,retweet_counts,Like_count,Verfication
20,"this kind activities only charged our movements &amp; make strong protests.
#BycottAnnahazare #RakeshTikait #gazipurborder #GodiMedia #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui @IYC https://t.co/TziWwNdZVJ",1260203348076007424,0,14647,False
21,"Horrifying! The BJP-led Central govt is instigating violence at Singhu &amp; Ghazipur dharna sites in Delhi &amp; encouraging sloganeering of provocative words such as –desh ke gaddaron ko, goli maro saalon ko– in communally sensitive areas of the national capital. 1/3

#FarmersProtest https://t.co/UWu9g8u4KA",3419496855,5,89,True
22,"Farmers are agitated because Govt is destroying the livelihoods of our farmers, labourers and it will give a shock to the middle class when prices sky rocket: 
Rahul Gandhi (@RahulGandhi) - Former Congress President

#RahulGandhi #FarmersProtest 

https://t.co/Y567bscqsV",2540947693,0,282,False
23,"Mobile #internet services suspended in 14 more districts of Haryana till 5 pm tomorrow to prevent any disturbance of peace, public order: Home Dept order. #FarmersProtest",245687754,35,0,True
24,"Those who make peaceful revolution impossible will make violent revolution inevitable.

#BJPGoonsAttackingFarmers
 #FarmersProtest https://t.co/PajIiQzHbx",1192738126852177920,1,28894,False
25,"@Radhika_Khera Perhaps a way to redirect media attention? BJP is very good at media, PR and event management. I wouldn't take the #DelhiBlast seriously, at the expense of #FarmersProtest unless Isrealis were actually hurt.",96355917,0,17387,False
26,@Theintrepid_ All happened bcoz of the diversion made with #FarmersProtest drama.,3180781356,1,31035,False
27,प्रणाम। Tonight at 10 pm IST let us pray collectively for ESTABLISHING DIGNITY OF BHARAT ....eradication of all ignorance falsehood EGO AND SELFISH GAMES....JAI BHARAT ...@meenapranam  #truth #love #karm #light #singhu #delhiblast #ghazipur #tikait #FarmersProtest #BreakingNews,76586729,0,26884,False
28,"@RaviSinghKA Rakesh Tikait is not Sikh, but he is fighting same battle , so don't associate this protest with only Sikhs, ajiha bol k app hi tusi Hindu Sikh gap pa laoge, jo Govt chandi aa coz eh GOVT bni hi Religion riots de naam te aa ,usnu hor moka na dio #FarmersProtest",1257579178691424256,1,167,False
29,#BJPGoonsAttackingFarmers caught live in action #IndiaVsPMModi #FarmersProtest https://t.co/hfqLeTuclV,1333105559311147011,1,3833,False
30,"Bhakts (and I am one) often say that there hv been no terrorist attacks in civilian areas during Modi's rule. That has changed today. The way #FarmersProtest, Shaheen B, CAA have been treated encourages only radicals and extremists. LAW AND ORDER! Pls 🙏 #IsraelEmbassy @AmitShah",284468195,0,36416,False
31,"For those in Toronto, come out to a demo tomorrow in solidarity with India's #FarmersProtest. https://t.co/EG1R52HIuH",986102300585406464,0,457,False
32,"This man should be behind bars immediately on sedition charges...

#tikait #rakeshtikait #farmersprotest #antinational https://t.co/yxfV3mbNLp",723843107729494016,0,28858,False
33,"@rohini_sgh Farmers Exposed😲

New video on Farmer's Protest

https://t.co/zeLjRLkTAB

#IndianRepublicBlackDay #RepublicDay2021 #India #FarmersProtest #FarmBills2020 #FarmersTractorRally",1209944991369351168,0,2781,False
34,"Singhu Border Tense: Stone Pelting At Farmers By Locals, Police Use Tear Gas and Lathicharge, Many Injured | HW English #FarmersProtest #Featured #SinghuBorder #StonePelting https://t.co/TXAbTS5Fg4",1007945678000140289,0,379,False
35,"@Whats_appp_uni Farmers Exposed😲

New video on Farmer's Protest

https://t.co/zeLjRLkTAB

#IndianRepublicBlackDay #RepublicDay2021 #India #FarmersProtest #FarmBills2020 #FarmersTractorRally",1209944991369351168,0,2781,False
36,.@anandkatakam and I broke down some of the events of January 26 with maps and powerful photos from our colleagues. https://t.co/HuuX76prWa #FarmersProtest,366154590,0,10064,True
37,"@Cryptic_Miind Farmers Exposed😲

New video on Farmer's Protest

https://t.co/zeLjRLkTAB

#IndianRepublicBlackDay #RepublicDay2021 #India #FarmersProtest #FarmBills2020 #FarmersTractorRally",1209944991369351168,0,2781,False
38,"The forcible attempts to remove the protestors, many of whom are venerable and elderly,  from the protest sites is illegal, unconstitutional and arbitrary. 
#FarmersProtest",825405609101111299,0,338,False
39,"@BarkhaS37691560 Farmers Exposed😲

New video on Farmer's Protest

https://t.co/zeLjRLkTAB

#IndianRepublicBlackDay #RepublicDay2021 #India #FarmersProtest #FarmBills2020 #FarmersTractorRally",1209944991369351168,0,2781,False
40,"6 Human Rights Organisations joint Press Conference in #Amritsar #farmersprotest and worsening #humanrights
https://t.co/UIzZqu2INZ

@MissingPunjabis 
@HRLNIndia 
@PUCLindia 
@khalramission 
LFHRI
PHRO https://t.co/53JZPIoCxn",825405609101111299,1,338,False
41,"Yogendra Yadav taunts PM Modi, Yogi Adityanath; says farmers won't back down 'humiliated and defamed'

@_YogendraYadav #farmersrprotest #FarmersProtest #FarmBills2020 #FarmersProtests #FarmLaws #YogendraYadav 

https://t.co/veJQxhvm7g",295693924,0,591,True
42,"Biden takes oath. -&gt;
Biden funds 'gender studies' in Pakistan with millions of $'s -&gt;
Pak-funded Khalistanis mix with #farmersprotest -&gt;
Blast near Israel embassy in India.

#delhiblast #KhalistaniTerrorists #TerrorStatePakistan",1481656362,4,115786,False
43,"@Rautparody61 Farmers Exposed😲

New video on Farmer's Protest

https://t.co/zeLjRLkTAB

#IndianRepublicBlackDay #RepublicDay2021 #India #FarmersProtest #FarmBills2020 #FarmersTractorRally",1209944991369351168,1,2781,False
44,"@sandythapar Farmers Exposed😲

New video on Farmer's Protest

https://t.co/zeLjRLkTAB

#IndianRepublicBlackDay #RepublicDay2021 #India #FarmersProtest #FarmBills2020 #FarmersTractorRally",1209944991369351168,0,2781,False
45,"Hundreds of Bharatiya Kisan Union members stayed put on the Delhi-Meerut Expressway as the crowd swelled there overnight. #FarmersProtest 
https://t.co/cBWNgAYPjc",714731566828793857,2,94,True
46,"Right now, I don't need any survey to know the mood of the nation.

I just have to see crowds from Ghazipur to #Muzaffarnagar to know #MoodOfTheNation and talk to those around me at home.

The mood is in extremes.
#FarmersProtest https://t.co/L4vV2ubewH",1195976250235355139,1,10024,False
47,"New video ka koi aata pata na hai 🥺
But will come in anytime for sure 🤭
Till then enjoy the latest one :👉 https://t.co/rfWaeZ5EBH

#postoftheday #WeAreLLB #justforfun #YouTuber #Facebook #Instagram #Twitterversary #FarmersProtest #GodiMediaHataoDeshBachao #5G #Trending https://t.co/WUHjIWbTr1",990292885906993152,1,404,False
48,"""Any attempt to disturb the peace of Delhi shud be firmly dealt with""

But he stands firm with #FarmersProtest that unleashed carnage to Delhi. :) https://t.co/ofnb1hukOE",857701284845170688,0,15396,False
49,"they are local deshbhakts force member come always to stop protests against govt ?
#BycottAnnahazare #RakeshTikait #gazipurborder #GodiMedia #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi https://t.co/aXzDtfxPz4",1260203348076007424,0,14647,False
50,"#FarmersProtest out of hand as Delhi braces for huge violence

https://t.co/Mhi3lngmw9",3323687697,0,43,False
51,"Watch #FarmersProtest here
Great covered by emerging very talented journalist @INikhatAli
 
We really need such journalist who work on ground to bring reports with facts. After all this country needs you as you are the fourth piller.
Subscribe her channel.
https://t.co/TjIYTliI2o",774118997352603649,0,13154,False
52,"Hardened policy approach never works,It always brings only reversed results. 
Drone video🎥 of protest site at Ghazipur Border. 
#farmer
#RakeshTikait 
#FarmersProtest 
#farmerprotest
#gazipurborder 
#गाजीपुर_बॉर्डर
@Kisanektamorcha 
@OfficialBKU 
@PunjabKisanUnio https://t.co/T5gpiRqemp",129555767,0,23676,False
53,"@AakashHassan reports from #Punjab on farmer protests against three new agricultural laws.
#farmersrprotest #FarmersProstest
#FarmersProtest #FarmersProstests #Farmer

How volunteers in Punjab are keeping Indian farmers protest alive https://t.co/vFN70JZhp1 via @AJEnglish",752730189340246016,0,183,False
54,"#farmersrprotest: As the #FarmersProtest at #GhazipurBorder in #Ghaziabad got a new lease of life, the opposition #Congress, #SamajwadiParty and the #BahujanSamajParty  rallied support for the movement. #Farmers 
https://t.co/QHA1VkQvS1",470299753,1,106,True
55,"@NationmyFamily @swetamishraa @GenPanwar @ResurgentIndia @nair_hena @keshda @Chouhan_ks @Drsunandambal @Anju1951Purohit @shytigress @keeranl @Bharatwashi1 @jitin_bhalla @Am_dilip1 @KEYESEN2000 @surewrap @roshovani @INSANATAN @RohitSi09082662 @Satishrathod100 @kailashkaushik8 @macharajarao @BachaoIndiako @prasad_perla @paperrose2k @WishMaster2019 @DhananjayParkhe @Saliltoday @Savitritvs @NaniBellary @KishorTrivedi7 @jtiku @bgopu1973 @sharma_jyo @nutan_jyot @FireFly53647402 Chief Justice of India on #FarmersProtests : ""One thing we will make it clear. We recognize the fundamental right to protest against a law. But that cannot affect other fundamental rights &amp; right to life of others"" #FarmersProtest",1331523428,0,207033,False
56,"It's cool to have an unpopular opinion only when it is backed by logic, relevant information and some accountability towards the opinion.

#riots
#farmersprotest 
#wherewestand
#FarmersBill2020",778788644144414720,0,35,False
57,प्रणाम। Tonight at 10 pm IST let us pray collectively for ESTABLISHING DIGNITY OF BHARAT ....eradication of all ignorance falsehood EGO AND SELFISH GAMES....JAI BHARAT .....#truth #love #karm #light #singhu #delhi #blast #tikri #ghazipur #tikait #FarmersProtest #consciousness https://t.co/NZ7bNDkMyz,76586729,1,26884,False
58,"One request to everybody out there. Please do one sukhmani sahib tonight for the farmers. Each one you please. Ennian ardasan khali nahin jaa sakdiyan.

#FarmersProtest",106655342,2,4122,False
59,"1984 all over again 🤬😡
#Farmersprotest https://t.co/j4xJctDnqz",995778666733826050,0,51730,False
60,"Do you know why #FarmersProtest has sustained DESPITE venom by Godi media?

Because Farmers don't give a damn about 'barking dogs of Godi media' as farmers say in this video. They are more than happy with local media &amp; Independents.

Full video LINK- https://t.co/LyC3kjZbrx",79178279,111,42049,True
61,"The waves of courage are unstoppable now...
Blocking internet won't break the will of the people.
#FarmersProtest https://t.co/cMo6jKtLBP",1215619953488842754,0,20575,False
62,Opposition (Bhoori Kaki &amp; Dilli Ka Anarchist Saar Ji) is using it's all marketing tools to make this fake #FarmersProtest a success and Media is all game to the cause !! https://t.co/zZUdBpaP4e,306407686,0,18480,False
63,"@DelhiPolice you are allowing the escalation of violence, and encouraging it from one side only. @ArvindKejriwal

#BJPGoonsAttackingFarmers
 #FarmersProtest https://t.co/TEuklKgmto",1192738126852177920,0,28894,False
64,@SpuriousLicker @BrarH3M @UttamKumar2488 @IamGandhi__ @bhupenderc19 You are no one to judge who deserve the goli...170 farmers died in cold while peacefully fighting for their rights N no one bothered and suddenly a building shook the whole nation? Where were you then? #FarmersProtest,101447316,0,110,False
65,"reality of security &amp; local deshbhakts near borders to stop farmers protests wow ?
#BycottAnnahazare #RakeshTikait #gazipurborder #GodiMedia #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi https://t.co/ZK539AAkSO",1260203348076007424,0,14647,False
66,"Support the farmers, they make the country
#KisanAndolan #farmersrprotest #FarmersProtest #Farmers 
https://t.co/ZT4kAwZazl",3068383806,0,4781,False
67,"This comes a day after #BKU leader #RakeshTikait broke down at #Ghazipur and tension spiralled amid fears that the farmers who had been camping there for two months would be forcibly removed. #FarmersProtest #Farmers #FarmLaws 
https://t.co/DiwFmdwCdW",22793955,0,362,True
68,"Rare pic of #RakeshTikait crying to gain sympathy..😒

#FarmersProtest 
#IStandWithFarmers https://t.co/1PM4c8DM6P",4696503122,8,79166,False
69,"if what was going on in India right now happened in America or England, the whole world would be going crazy #FarmersProtest #fuckmodi",1071842481581514756,0,34295,False
70,"Main stream #GodiMedia will focus on #delhiblast 

And BJP Goons and Delhi police will destroy the farmers protest across Delhi.

#BJPGoonsAttackingFarmers
#BJPdestroysDemocracy #FarmersProtest #sindhuborder #SupremeCourt #HumanRights https://t.co/3494YZ1LWo",700989881082720256,2,17,False
71,"In every distress and sorrow, when I contemplate in solitude, I get a feeling that everything will fall in place. It's just a matter of time. This too shall pass. God's justice will prevail.

ಈ ಕೆಟ್ಟ ದಿನಗಳು ಹೋಗಿ ನಿಜವಾದ ಒಳ್ಳೆಯ ದಿನಗಳು ಬಂದೇ ಬರಲಿವೆ.

#FarmersProtest",4189527193,2,8152,False
72,@Simarje83341286 @timesofindia You congress and Khalistani chamcha. The hate of yours against Modi doing great damage to the country. Have some shame!#FakeFarmers #FarmersProtest #Khalistan,1330723055421820931,0,2181,False
73,"Appa hon nhi dena eh just expose the dirty game of bjp over social media platforms. Don't forget world is watching

#FarmersProtest https://t.co/xfAmfInvnJ",1339945104635662337,0,701,False
74,@narendramodi @MohamedBinZayed When will u pay attention to the farmers of ur country protesting against 3 farm laws @narendramodi shame on u most shameless PM in the world #SupportPeacefulTractorParade #FarmersProtest #IdiotPMModi,138497410,0,425,False
75,@narendramodi Sikhs always fight for justice. They die but they never ever support injustice with anyone. There History has never supported injustice. Many Sikh gurus have died for justice and u say sikhs terrorist. Please for god sake don’t do that! Sikhs are just part of #Farmersprotest. https://t.co/yc4pFoGqXf,1157892006040879104,0,226,False
76,"@RaviSinghKA After seeing I don’t want to stay with this dirty country. I never supported before but now fully support #Khalistan. If Indian going to beat us like this then any Sikh or Punjabi opposing independent Punjab, is not a Sikh or Punjabi🤢 #FarmersProtest https://t.co/2DE2yeg1ld",1329585424961040389,0,886,False
77,"That’s Delhi Police under the orders of @narendramodi punching, kicking and beating a protestor. They’ve just approved an internet ban in the area to stop this footage from getting out. 💔😢 Do something, please! #FarmersProtest #SaveFarmersSaveIndia #SaveFarmers #KisaanEkta https://t.co/pSa6JsxrY4",619385303,1,3510,False
78,"Tears have the power.
#FarmersProtest",75521696,0,2144,False
79,"@DelhiPolice you have chosen the side of the oppressor. The rot is deep. 

#BJPGoonsAttackingFarmers
 #FarmersProtest https://t.co/KcBpZeqr4J",1192738126852177920,0,28894,False
80,"they are deshbhakts locals?
but local farmers are terrorists ? why so ?
#BycottAnnahazare #RakeshTikait #gazipurborder #GodiMedia #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui @IYC https://t.co/d8uevMLrh5",1260203348076007424,0,14647,False
81,"@attomeybharti Yes. Coz never this happened near 26th jan or 15th Aug. Our forces start the search drill and other measures almost 1 month prior due to threats. But this time this drama #FarmersProtest must have lead to this still they couldn't hurt anyone. 
Salute to Soldiers and Police",3180781356,0,31035,False
82,#FarmersProstest #FarmerTakaitVsModiDakait #FarmersProtest .@narendramodi worst pm ever https://t.co/AgZ95prVNx,1264214759605514240,0,595,False
83,Shameful for Delhi Police. Watching the BJP goons instigate riots so that they can jump in and beat the farmers. #farmersprotest #BJPGoonsAttackingFarmers #FarmerTikaitVsModiDaikait https://t.co/JqNKAuGd9C,1313325002712772608,1,6328,False
84,"difference of politics and meaning.

#BycottAnnahazare #RakeshTikait #gazipurborder #GodiMedia #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui @IYC https://t.co/7B7OI8diLn",1260203348076007424,0,14647,False
85,"@smritiirani shocking but expected that you haven't spoke a word regarding the lives of our farmers sacrificed in farmers protest.They are also the precious lives of this country not only the cops who got injured.#FarmersProtest
#FarmBills2020 
#FarmerTikaitVsModiDaikait 
#Singhu",1244257075267395592,0,6,False
86,@awasthi_rasik @vibhanshukumar @narendramodi Sikhs always fight for justice. They die but they never ever support injustice with anyone. There History has never supported injustice. Many Sikh gurus have died for justice and u say sikhs terrorist. Please for god sake don’t do that! Sikhs are just part of #Farmersprotest. https://t.co/fwJZMhsIQ6,1157892006040879104,0,226,False
87,"Tarini Manchanda @groundwaterup  interviewed several #Sikh women at the Singhu Border at the #FarmersProtest 

https://t.co/YIeUwh67il",2569856736,1,2540,False
88,@awasthi_rasik @vibhanshukumar @narendramodi @unitednations Sikhs always fight for justice. They die but they never ever support injustice with anyone. There History has never supported injustice. Many Sikh gurus have died for justice and u say sikhs terrorist. Please for god sake don’t do that! Sikhs are just part of #Farmersprotest. https://t.co/QfFpoBELZy,1157892006040879104,0,226,False
89,No he did not mean that. The @INCIndia will never indulge in the destruction of this country unlike you &amp; your BJP. #IamWithFarmers https://t.co/k0oZUS1yv2,2572063615,0,92888,False
90,"#FarmersProtest has braved the winters, fought against sold media and yet stands for their right - against #FarmBills2020 . What happened on #RepublicDay2021 should be condemned. But it does not take away rights of farmers like #RakeshTikait  to protest. 

https://t.co/zlyZ4gEY0Q https://t.co/nsobqDmuzc",74763604,0,1085,False
91,"Stans are most worst kind of species on the planet earth, before trending such things , think about the situation which prevails in the country! Idiots of highest order!

#Singhu #SinghuBorder #ghazipurborder #FarmersProtest",1278898262313820162,2,1491,False
92,"@deep52604288 don't argue with them because they are paid workers of bjp @sam_berry__ shame on BJP and you Sameer berry 

#FarmersProtest https://t.co/XzamvXbG3O",1339945104635662337,1,701,False
93,"@NetShutdowns @internetfreedom internet suspended in 2 of india's states: kashmir and haryana. 

#BJPGoonsAttackingFarmers
 #FarmersProtest https://t.co/npZy6WHwVU",1192738126852177920,0,28894,False
94,"My ground report on #india 's  #RepublicDay2021 #FarmersProtest #farmersparade in #Delhi for @PARInetwork
...
#FarmBills2020
#FarmerProtest
#FarmLaws
#FarmersProtest
#RepublicDayParade
#RepublicDayIndia
#RepublicDay
#RepublicDayViolence

https://t.co/KnbhH6bet5 https://t.co/FYPHpnOJps",49931679,0,302,False
95,"National call by the Civil Society Organisations in support of Farmers Struggle. 
#IndiaOnHungerStrike on 30 Jan 2021.

#FarmersProtest 
#BlockGodiMediaOnSocialMedia 
#BoycottGodiMedia 
#IndiaVsPMModi 
#FarmerTikaitVsModiDaikait https://t.co/jmAjoXZ64D",909066453822746624,1,13423,False
96,"@jhalli_jehii Dynasty Continues!
#FarmersProtestHijacked by Dramebaaz Farm Union Leaders are the Team B of any Government on side of ""their"" anna data or mai baap that is lobbying few &amp; Corporationism (different from good Corporates who contribute to Free Market) #FarmersProtest Are Genuine",241715643,0,5412,False
97,"@zoo_bear @AneeshaMathur Welcome to New India ☹️😡
#FarmersProtest",829247118200209409,0,970,False
98,"People of this nation should stand with its People.

#FarmersProtest https://t.co/ADaYKxe1NK",198074053,0,15575,False
99,BJP’s Modi and party’s torcher on Sikhs and on Indians. #RakeshTikaitVSModiDakait #RakeshTikait #FarmersProtests #FarmersProtest #boycottmodi #BoycottBJP #boycottbjpmodiandparty https://t.co/pAhXb7Voxm,1345769325135851520,1,221,False
100,"LOC near delhi. is it so?
feeling borders area scenes? 
where is local deshbhakts army?
#BycottAnnahazare #RakeshTikait #gazipurborder #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui https://t.co/cwFDyO3LIs",1260203348076007424,0,14647,False
101,"To understand how the goons are going to access the #Mahapanchayat, we need to look at how Abhimanyu cracked the #Chakravyuh. Post which Arjun joined Mahabharat with full vengeance, which is what Krishna had planned.
#FarmersProtest
#Singhuborder",566188140,0,856,False
102,"Nothing has changed for Sikhs in India since 1984   !!!!!!

#FarmersProtest https://t.co/fUHejF2e6q",2347762888,492,29933,False
103,"It is a sin to be silent when it is your duty to protest.

#BJPGoonsAttackingFarmers
 #FarmersProtest https://t.co/DeBojBI9X2",1192738126852177920,0,28894,False
104,"Exactly but if they try to make a same mistake like 84 then govt should be ready for payback! 

#FarmersProtest https://t.co/5S13mhL6Rd",1339395754381733889,0,2159,False
105,"""Vocal for #Locals ""

Now I get it!

#Singhu 
#FarmersProtest",53364633,0,19114,False
106,"@Nher_who How many proofs do you need?? 
@DelhiPolice
 Are these locals??
#FarmersProtest  
 #Singhu  #SinghuBorder #FarmerTikaitVsModiDakait #BreakingNews #मोदी_कायर_है #GodiMedia 
Link to FB page : https://t.co/0SPb3CnKoi https://t.co/azjWSmqCaj",1331981802295083009,1,161,False
107,"Congratulations to democracy lovers, secular &amp; progressive forces!
#FarmersProtest will continue: mahapanchayat in Muzaffarnagar https://t.co/0aSsXUw50P",158624945,1,8262,False
108,"what a new india ?

what a new godi media ?

what a new governance style ?

#BycottAnnahazare #RakeshTikait #gazipurborder #GodiMedia #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui https://t.co/TTUmOcJODr",1260203348076007424,0,14647,False
109,"Two jumlas Indians should be aware of 

1. 15 lakhs promise by Feku ji 

2. Anna Hazare fasts for the country..

#FarmersProtest 
#AnnaHazare",243996873,3,183197,False
110,"Beware... 😠😠😠
#FarmersProtest
#दिल्ली_वालो_सिंघु_पहुँचो #BJPGoonsAttackingFarmers https://t.co/RDVHwrZ4zk https://t.co/aQl5GrjBaa",49538291,1,65954,False
111,"Nothing can be more shameful than this.
These goons were sent by the govt to provoke #farmers into resorting to violence and then use its lapdogs in media to discredit #FarmersProtest 
Utterly disgraceful. https://t.co/2vADVRV8tH",719886557725990912,0,37565,False
112,"#ರೈತರಿಂದ_ನಾವು_ರೈತರಿಗಾಗಿ_ನಾವು 
#FarmerTikaitVsModiDakait
#ರೈತರಹೋರಾಟಕ್ಕೆಜಯವಾಗಲಿ
#मोदी_कायर_हैं #FarmersProtest #TikriBorder #SinghuBorder #IStandWithFarmers 
The Art.                               The Artist. https://t.co/SZXAiSGX6s",3264267967,4,5753,False
113,"@CPDelhi what action should happen against you???

#FarmersProtest https://t.co/xsW5NPu1Ng",198074053,0,15575,False
114,"kangana going to play role of Indira Gandhi in film,
sure defame her only. 
congress should stop this nonsense.
#RakeshTikait #gazipurborder #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao #FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi",1260203348076007424,0,14647,False
115,"Save Farmers. Save Nation. 

#FarmersProtest #RakeshTikaitVSModiDakait https://t.co/d0qj4zzTbn",1163852438006190080,2,21032,False
116,@ANI #FarmersProtest diverting technic,1353676619148222465,0,114,False
117,Agree! #FarmersProtest https://t.co/DZQ8UZUXSc,1333105559311147011,0,3834,False
118,"The #Muzzafarnagar khap panchayat shows unity is strength. 
#Stunned #PanchayatiSystem #FarmersProtest #IndiaUnites",700975680624816128,1,7701,False
119,"I apologize to my sikh brothers who are being called Khalistani by Fake BJP Hindus

I m a hindu nd i love my all brothers from different religions.

#KisanAndolan 
#Singhu 
#FarmersProtest 
#किसान_एकता_जिंदाबाद 
#किसान_देश_की_शान_है 
#farmersrprotest 
#KisanEktaZindabad 
#Tikait",909665196,0,10157,False
120,"Thugs attacking peaceful protesters at Singhu border in Delhi ! 
.
#FarmersProtest
@BBCWorld https://t.co/JLH5n0hOuY",1333314066987683843,0,11,False
121,"Locals!; the mob is paid hoon and we'll orchestrated violence!
#FarmersProtest #Singhu #BJPdestroysDemocracy https://t.co/sitw1ZKPG1",1338092751901007873,0,756,False
122,Work little hard to find the people BJP #Farmersprotest https://t.co/5kQqzZgCA1,1341389717594619907,0,43,False
123,"This guys delivers more clarity in 140 seconds than all the #GodiMedia did since 2014... brilliant elocution, sharply cuts through the bull-s**** of the #FarmLaws2020 !

More power to #FarmersProtest, more power to whoever dares to oppose the fascist #BJP! https://t.co/YqUjjlDNjJ",918768335189184512,1,3691,False
124,"@DrHarjitBhatti Harjit Bhai, thank you is too small to show my gratitude for your service to the causes which matters a lot.. since last one year, from #DelhiPogrom to #FarmersProtest 🙏🏼🙏🏼🙏🏼🙏🏼",85526262,0,66419,False
125,"Anna Hazare has ended his fast unto death, in support of #farmersprotest, even before it began after talking to former BJP CM Fadnavis. 

Management agencies must consider hiring the script writer.",845303667573977089,1,4819,False
126,"“Locals” is the new name for BJP activists.
""Local for Vocal"" 
#FarmersProstest
#FarmersProtest
#FarmersProtests
#farmersrprotest
#मोदी_कायर_है",1303758141360832512,0,2416,False
127,"first #ghazipurborder 
then #Singhu Border 
&amp; next will be #TikriBorder 

#FarmersProtest https://t.co/uyUzx62Cjg",4564724574,0,8185,False
128,"Conspiracy against #FarmersProtest

https://t.co/OD5j4cV1Ek",2323751900,0,13682,False
129,"This is in Uttar Pradesh. 
People gathered in thousands voluntarily to support farmers. 

These people are mostly Hindus. 

#किसान_हूं_सावरकर_नहीं #FarmersProtest https://t.co/bqYWDkgd9m",3903318556,58,153526,False
130,"The aerial view of Kisaan Mahapanchayat meeting today at GIC ground , Muzzafarnagar.

The message to Godi &amp; Govt is clear :#किसान_हूं_सावरकर_नहीं #FarmersProtest https://t.co/6WfieFh9V6",929217169,4,37610,False
131,"Blast near Israel embassy in Delhi. No insured , few car damage
#DelhiUnderAttack #delhiblast #delhiBlast #Israel #IsraelEmbassy 
#farmersrprotest #FarmersProstest #FarmersProtest #FarmLaws https://t.co/6iNE6FukMJ",863091258490634240,1,6,False
132,"#delhiblast in Delhi's #IsraelEmbassy, perfect plan to divert minds from #FarmersProtest . #politicsovereverything https://t.co/mVfv7ld2iG",1172092201301491713,0,31,False
133,"Farmers are fighting for the right to go to court over sale of produce. Irony is that the courts are compromised. 
#farmersprotest #FarmersWillWin
 #SinghuBorder",25652874,0,3669,False
134,"Sanghi Goons Trying to Disrupt Peaceful Protests Around Delhi With Police Connivance. AIKS Condemns the Organised Violence at Singhu Border by the Sangh Parivar…
_ All India Kisan Sabha #FarmersProtest  #StandWithFarmersProtest

https://t.co/zqVsIiy76J",909713804317024256,1,14,False
135,"@LambaAlka This is how ruling BJP is trying to end #FarmersProtest in India. @UNHumanRights   @BBCNews ,@SkyNews , @CNN  @AJEnglish",1010209503344721920,1,71444,False
136,@attomeybharti Or #delhiblast is drama divert the attention from #FarmersProtest,467150595,1,87900,False
137,"@IndiaToday Farmers have not become traitors.
Traitors are pretending to be #farmers.

Understand the difference

#FarmersProtest #FarmersProtestHijacked",1046291995080056833,0,5848,False
138,"Its diffcult to make a judgement

Star news-anchors are incompetent or dishonest?? 

#FarmersProtest 

@rohini_sgh @sakshijoshii @jitendradixit",1005264314528174081,0,573,False
139,"Does it mean India trying to bring Muslims - Izrael angle in the play for attention diversion and invoking bigger countries’ help to get india out of this ??
#FarmersProtest
#DelhiRiots https://t.co/MjjPlf49BQ",718748141089132544,10,81446,False
140,These gòons n the media were baffled by the breaking of few barricades...and this is their peaceful(nationalist) way of restoring democracy..Truth shall prevail and the right shall win. #FarmersProtest https://t.co/kDnzjHmE0J,2452702364,0,710,False
141,"@WIONews @MollyGambhir Delhi is getting quite unsafe. First the riots agnst Muslims over caa bill, then police brutality agnst Sikhs at #FarmersProtest just yesterday and now this blast in a high security. Not surprising when you have a hindu fascist ruling you.",1133064949549416454,0,21896,False
142,"Terrorists attacked peaceful #FarmersProtest in #DelhiViolence 
@CPDelhi just watching. https://t.co/E5OyPmdz0H",168307703,1,2794,False
143,"The aerial view of Kisaan Mahapanchayat meeting today at GIC ground , Muzzafarnagar.

The message to Godi &amp; Govt is clear :#किसान_हूं_सावरकर_नहीं #FarmersProtest https://t.co/CSGEf12Nhk",3113068595,44,65046,True
144,"#BOOMExplains: After it looked like farmers would fold up after the #TractorParade violence, Rakesh Tikait has become the face of the #KisanAndolan by making an appeal that many say infused new life into the #FarmersProtest. Who is #RakeshTikait? Watch to know. https://t.co/zOJjs1NLOj",2392031700,5,1806,True
145,"Now, a book might be launched anytime soon by #RakeshTikait  called
 
""Kejriwal se Ticket paane ke 101 tareeke""

#FarmersProtest #SinghuBorder",2743426289,0,15196,False
